PID,Street Address,MBLU,Map,Lot,Unit,Book&Page,Assessment,Appraisal,Lot Size (acres),Land Use Code,Description,Zoning District,# Buildings,Appr. Year,Improvements,Land,Total,Recent Sale Price,Recent Sale Date,Prev Sale Price,Prev Sale Date,Prev. Assess.,Prev. Apprais,,
829,64 PINNACLE RD,407/  133/  /  / ,407,133,,  4023/0682,688800.00,752100.00,19,1090,MULTI HSES,RD,3,2016,393900.00,358200.00,752100.00,0.00,2013-11-06,15000.00,1977-12-02,535900.00,592900.00,,
830,50 PINNACLE RD,407/  134/  /  / ,407,134,,  4023/0680,298700.00,298700.00,0.89,1010,SINGLE FAM MDL01,RD,1,2016,159900.00,138800.00,298700.00,0.00,2013-11-06,120000.00,2011-02-15,226800.00,226800.00,,
831,24 PINNACLE RD,407/  135/  /  / ,407,135,,  1835/ 703,1831900.00,1831900.00,38.1,1090,MULTI HSES,,3,2016,1132300.00,699600.00,1831900.00,205053.00,1989-12-01,168000.00,1989-05-15,1753300.00,1753300.00,,
832,10 PINNACLE RD,407/  136/  /  / ,407,136,,  2441/0006,100800.00,100800.00,0.71,1300,RES ACLNDV,RD,1,2016,0.00,100800.00,100800.00,30600.00,1999-12-30,,,69000.00,69000.00,,
833,100 ORFORD RD,407/  137/  /  / ,407,137,,  2525/0653,565800.00,565800.00,2.67,1090,MULTI HSES,RD,2,2016,385800.00,180000.00,565800.00,0.00,2001-03-22,,,410000.00,410000.00,,
834,4 PINNACLE RD,407/  138/  /  / ,407,138,,  2373/0736,276500.00,276500.00,0.69,1010,SINGLE FAM MDL01,RD,1,2016,156300.00,120200.00,276500.00,4000.00,1999-02-09,,,250800.00,250800.00,,
835,96 ORFORD RD,407/  139/  /  / ,407,139,,  2123/0419,578200.00,578200.00,7.39,1010,SINGLE FAM MDL01,RD,2,2016,342000.00,236200.00,578200.00,0.00,1994-12-15,4000.00,1988-06-23,497600.00,497600.00,,
836,92 ORFORD RD,407/  140/  /  / ,407,140,,  4085/0657,24500.00,258100.00,14.84,1060,AC LND IMP,RD,1,2016,8800.00,249300.00,258100.00,659000.00,2014-09-22,345000.00,2001-09-05,23400.00,204300.00,,
837,84 ORFORD RD,407/  141/  /  / ,407,141,,  4394/0498,688600.00,689800.00,1.59,1090,MULTI HSES,RD,3,2016,477800.00,212000.00,689800.00,0.00,2018-10-12,659000.00,2014-09-22,501900.00,503000.00,,
838,16 BRITTON LN,408/  1/  /  / ,408,1,,  4353/0607,400300.00,400300.00,4.1,1010,SINGLE FAM MDL01,RD,1,2016,258300.00,142000.00,400300.00,440000.00,2018-04-16,130000.00,1992-12-09,347400.00,347400.00,,
839,39 PLEASANT ST,408/  2/  /  / ,408,2,,  4584/ 724,714600.00,900500.00,41.97,1010,SINGLE FAM MDL01,LCD,1,2016,534600.00,365900.00,900500.00,0.00,2020-12-14,800000.00,2018-06-15,610600.00,773800.00,,
840,11 ORFORD RD,408/  3/  /  / ,408,3,,  4564/ 344,220200.00,220200.00,1.4,1010,SINGLE FAM MDL01,LCD,1,2016,89500.00,130700.00,220200.00,1000.00,2020-10-13,,,118500.00,118500.00,,
841,13 ORFORD RD,408/  4/  /  / ,408,4,,  3167/0671,749400.00,749400.00,1.3,3400,OFFICE BLD  MDL-94,RD,3,2016,543500.00,205900.00,749400.00,0.00,2005-07-13,,,664600.00,664600.00,,
842,15 ORFORD RD,408/  5/  /  / ,408,5,,  2372/0638,210100.00,210100.00,0.47,1010,SINGLE FAM MDL01,RD,1,2016,116900.00,93200.00,210100.00,0.00,2008-07-30,75000.00,1999-02-03,200100.00,200100.00,,
843,23 ORFORD RD,408/  6/  /  / ,408,6,,  3389/ 560,235800.00,235800.00,3.6,1010,SINGLE FAM MDL01,RD,1,2016,83600.00,152200.00,235800.00,0.00,2007-03-23,4000.00,1993-09-23,193700.00,193700.00,,
844,27 ORFORD RD,408/  7/  /  / ,408,7,,002936/0109,93200.00,301800.00,45.8,1013,SFR WATER  MDL-01,RD,1,2016,4300.00,297500.00,301800.00,0.00,2003-12-09,,,85800.00,269700.00,,
845,35 ORFORD RD,408/  8/  /  / ,408,8,,  1776/0056,353100.00,353100.00,2,1010,SINGLE FAM MDL01,RD,1,2016,211500.00,141600.00,353100.00,4000.00,1988-11-08,,,289200.00,289200.00,,
846,41 ORFORD RD,408/  9/  /  / ,408,9,, ,113800.00,113800.00,3.8,9010,STATE NH,RD,1,2016,0.00,113800.00,113800.00,0.00,,,,87900.00,87900.00,,
849,92 POST POND LN (LAND ONLY),408/  12/  /  / ,408,12,,  1176/0426,117700.00,117700.00,19.6,9035,TOWN-PROP,RD,1,2016,0.00,117700.00,117700.00,0.00,,,,104600.00,104600.00,,
850,88 POST POND LN,408/  13/  /  / ,408,13,, ,185700.00,185700.00,0.31,1013,SFR WATER  MDL-01,RD,1,2016,33500.00,152200.00,185700.00,0.00,,,,144900.00,144900.00,,
851,86 POST POND LN,408/  14/  /  / ,408,14,, ,48000.00,158000.00,36,1060,AC LND IMP,RD,1,2016,1500.00,156500.00,158000.00,0.00,,,,39400.00,141700.00,,
852,108 POST POND LN,408/  15/  /  / ,408,15,,  3497/0908,174600.00,174600.00,0.2,1013,SFR WATER  MDL-01,RD,1,2016,35100.00,139500.00,174600.00,107000.00,2008-03-11,,,130400.00,130400.00,,
853,110 POST POND LN,408/  16/  /  / ,408,16,,  3231/0744,204500.00,204500.00,0.15,1013,SFR WATER  MDL-01,RD,1,2016,79000.00,125500.00,204500.00,0.00,2005-12-06,,,168000.00,168000.00,,
854,"Problem loading parcel PID 854, Map 408 Lot 17",,,,,,,,,,,,,,,,,,,,,,,,
855,114 POST POND LN,408/  18/  /  / ,408,18,,  4576/ 498,171600.00,171600.00,0.25,1013,SFR WATER  MDL-01,RD,1,2016,42800.00,128800.00,171600.00,175000.00,2020-11-18,45000.00,1997-06-27,130500.00,130500.00,,
858,60 MASA MOREY LN,408/  21/  /  / ,408,21,,  4383/0491,8700.00,290600.00,38.5,6516,FARMR-6,RD,1,2016,0.00,290600.00,290600.00,400000.00,2018-08-23,,,8700.00,266300.00,,
859,70 ORFORD RD,408/  22/  1000/  / ,408,22,1000,  1903/ 0413,1021800.00,1021800.00,13.45,3880,CABNCOLONY,RD,21,2016,342600.00,679200.00,1021800.00,0.00,1991-04-01,,,870500.00,870500.00,,
860,42 ORFORD RD,408/  23/  /  / ,408,23,,  3651/0923,7000.00,422400.00,76.4,6234,HWUNR-4,RD,1,2016,0.00,422400.00,422400.00,0.00,2009-09-28,,,7000.00,359700.00,,
861,24 ORFORD RD,408/  24/  /  / ,408,24,,  1965/0976,342600.00,342600.00,1.6,1010,SINGLE FAM MDL01,RD,1,2016,203600.00,139000.00,342600.00,0.00,1992-05-11,19000.00,1972-06-12,323300.00,323300.00,,
862,16 ORFORD RD,408/  25/  /  / ,408,25,,  1557/0186,1048600.00,1048600.00,8.97,920C,NON PROFIT  MDL-94,RD,1,2016,714500.00,334100.00,1048600.00,0.00,,,,1023400.00,1023400.00,,
863,21 SPRING HILL LN,408/  26/  /  / ,408,26,,  2253/ 229,300.00,165600.00,8.84,6335,OTUNR-5,RD,1,2016,0.00,165600.00,165600.00,835000.00,1997-05-30,10000.00,1997-01-31,300.00,123700.00,,
864,24 SPRING HILL LN,408/  27/  /  / ,408,27,,  2253/ 229,300.00,156600.00,8.74,6335,OTUNR-5,LCD,1,2016,0.00,156600.00,156600.00,835000.00,1997-05-30,10000.00,1997-01-31,300.00,115500.00,,
865,60 SPRING HILL LN,408/  28/  /  / ,408,28,,  2253/ 229,1142000.00,1281600.00,43.79,1010,SINGLE FAM MDL01,RD,1,2016,913800.00,367800.00,1281600.00,835000.00,1997-05-30,100000.00,1989-10-12,1082900.00,1209500.00,,
867,60 ROCKY HILL LN,408/  29/  /  / ,408,29,,  3826/0809,1744200.00,1920700.00,42.5,1090,MULTI HSES,RD,3,2016,1112100.00,808600.00,1920700.00,1500000.00,2011-10-13,925048.00,1991-08-14,1606000.00,1766200.00,,
868,45 DORCHESTER RD,408/  30/  /  / ,408,30,,  3522/0112,491800.00,583600.00,25.95,1010,SINGLE FAM MDL01,LCD,1,2016,314000.00,269600.00,583600.00,595000.00,2008-05-30,240000.00,1986-06-10,447800.00,530900.00,,
869,53 DORCHESTER RD,408/  31/  /  / ,408,31,,  4583/ 897,365300.00,365300.00,4.29,1010,SINGLE FAM MDL01,LCD,1,2016,209700.00,155600.00,365300.00,0.00,2020-12-11,4000.00,1987-12-29,289800.00,289800.00,,
871,61 DORCHESTER RD,408/  33/  /  / ,408,33,,  4199/0453,548600.00,548600.00,7.7,1010,SINGLE FAM MDL01,RD,1,2016,367100.00,181500.00,548600.00,0.00,2016-04-13,55895.00,1989-12-06,495900.00,495900.00,,
872,63 DORCHESTER RD,408/  34/  /  / ,408,34,,  2090/0463,600600.00,687200.00,20.2,1090,MULTI HSES,RD,2,2016,397900.00,289300.00,687200.00,240000.00,1994-05-10,40000.00,1987-12-22,553300.00,631900.00,,
873,30 CITADEL LN,408/  35/  /  / ,408,35,,  4253/0813,841100.00,1313300.00,141,1090,MULTI HSES,RD,3,2016,525300.00,788000.00,1313300.00,825000.00,2017-01-19,,,824800.00,1254300.00,,
874,18 CITADEL LN,408/  36/  /  / ,408,36,,  4593/  84,446700.00,446700.00,9.4,1010,SINGLE FAM MDL01,RD,1,2016,146500.00,300200.00,446700.00,0.00,2021-01-11,394000.00,2019-07-24,405200.00,405200.00,,
875,43 FRANKLIN HILL RD,408/  37/  /  / ,408,37,,    PC/2003,663100.00,663100.00,3.65,1010,SINGLE FAM MDL01,RD,1,2016,434800.00,228300.00,663100.00,0.00,2003-09-24,143000.00,2000-05-01,612900.00,612900.00,,
876,57 FRANKLIN HILL RD,408/  38/  /  / ,408,38,,  4406/03301,451400.00,540400.00,16.85,1010,SINGLE FAM MDL01,RD,1,2016,187900.00,352500.00,540400.00,425000.00,2018-12-11,,,404500.00,485000.00,,
877,73 FRANKLIN HILL RD,408/  39/  /  / ,408,39,,  4414/0452,784200.00,871700.00,11.34,1010,SINGLE FAM MDL01,RD,1,2016,468400.00,403300.00,871700.00,795000.00,2019-01-31,545000.00,1999-12-13,723800.00,803000.00,,
878,83 FRANKLIN HILL RD,408/  40/  /  / ,408,40,,  4526/ 612,662000.00,791700.00,16,1010,SINGLE FAM MDL01,RD,1,2016,325900.00,465800.00,791700.00,500000.00,2020-06-11,285000.00,1996-07-18,516300.00,634000.00,,
879,7 HORTON LN,408/  41/  /  / ,408,41,,  1090/0175,348000.00,401600.00,14.9,1010,SINGLE FAM MDL01,RD,1,2016,183200.00,218400.00,401600.00,0.00,,,,297600.00,346100.00,,
880,11 HORTON LN,408/  42/  /  / ,408,42,,  4217/0999,566000.00,608700.00,11.69,1010,SINGLE FAM MDL01,,1,2016,384400.00,224300.00,608700.00,0.00,2016-06-29,170000.00,2014-12-30,505800.00,544500.00,,
881,56 HORTON LN,408/  43/  /  / ,408,43,,  2510/0926,1562300.00,1644300.00,20,1010,SINGLE FAM MDL01,RD,1,2016,1181700.00,462600.00,1644300.00,485000.00,2001-01-12,80000.00,1980-12-15,1351400.00,1425900.00,,
883,108 HORTON LN,408/  45/  /  / ,408,45,,  1370/0997,73000.00,164900.00,50.1,1010,SINGLE FAM MDL01,RD,1,2016,21300.00,143600.00,164900.00,0.00,1979-07-20,,,68900.00,195600.00,,
884,44 HORTON LN,408/  46/  /  / ,408,46,,  1479/0812,352500.00,426500.00,20,1010,SINGLE FAM MDL01,RD,1,2016,191000.00,235500.00,426500.00,18000.00,1983-08-12,36000.00,1977-09-09,311300.00,378500.00,,
887,36 HORTON LN,408/  47/  1000/  / ,408,47,1000,  4027/0777,1415400.00,1527900.00,30.1,1010,SINGLE FAM MDL01,RD,1,2016,1053200.00,474700.00,1527900.00,1490000.00,2013-11-26,285000.00,1995-09-18,1349500.00,1451500.00,,
888,18 HORTON LN,408/  47/  2000/  / ,408,47,2000,  3876/0442,800.00,160200.00,12.7,6124,WPUN-4,RD,1,2016,0.00,160200.00,160200.00,0.00,2012-04-26,185000.00,2003-12-02,800.00,163200.00,,
891,129 FRANKLIN HILL RD,408/  48/  2000/  / ,408,48,2000,  4621/ 264,516800.00,596500.00,12.75,1010,SINGLE FAM MDL01,RD,1,2016,403600.00,192900.00,596500.00,617000.00,2021-04-15,525000.00,2013-03-14,447900.00,513500.00,,
892,145 FRANKLIN HILL RD,408/  48/  1000/  / ,408,48,1000,  4585/ 612,155100.00,554000.00,44.4,6515,FARMR-5,RD,1,2016,0.00,554000.00,554000.00,600000.00,2020-12-16,100.00,1974-06-10,5100.00,310700.00,,
895,181 ACORN HILL RD,408/  50/  /  / ,408,50,,  3891/0463,941900.00,1026500.00,11.65,1010,SINGLE FAM MDL01,RD,1,2016,743700.00,282800.00,1026500.00,0.00,2012-06-15,765000.00,2006-06-28,767300.00,843900.00,,
896,11 HIGHBRIDGE RD,408/  51/  /  / ,408,51,,  2470/0120,1387300.00,1470000.00,14.9,1010,SINGLE FAM MDL01,RD,1,2016,1117300.00,352700.00,1470000.00,960000.00,2000-06-24,190000.00,1992-02-10,1193200.00,1268000.00,,
897,3 HARDSCRABBLE LN,408/  52/  /  / ,408,52,,  4178/0830,6100.00,138700.00,14.4,6506,FARM-6,RD,1,2016,0.00,138700.00,138700.00,0.00,2015-12-21,363533.00,2015-08-07,6100.00,359800.00,,
898,11 HARDSCRABBLE LN,408/  53/  /  / ,408,53,,  4335/0100,1200.00,425300.00,13.5,6226,HWUN-6,RD,1,2016,0.00,425300.00,425300.00,375000.00,2017-12-29,900000.00,1999-09-08,1200.00,316200.00,,
899,21 HARDSCRABBLE LN,408/  54/  /  / ,408,54,,  4334/0863,908300.00,1129600.00,30.3,1010,SINGLE FAM MDL01,RD,1,2016,642200.00,487400.00,1129600.00,1200000.00,2017-12-28,900000.00,1999-09-08,872000.00,1072900.00,,
900,18 + 20 HARDSCRABBLE LN,408/  55/  /  / ,408,55,,  4183/ 665,1004200.00,1239000.00,32.5,1090,MULTI HSES,RD,2,2016,563900.00,675100.00,1239000.00,0.00,2016-01-14,,,909300.00,1122200.00,,
901,172 ACORN HILL RD,408/  56/  /  / ,408,56,,  2008/0171,303900.00,303900.00,0.94,1010,SINGLE FAM MDL01,RD,1,2016,135200.00,168700.00,303900.00,0.00,1993-01-06,,,205700.00,205700.00,,
907,112 ACORN HILL RD,408/  57/  1000/  / ,408,57,1000,  2263/0986,700.00,375900.00,10.51,6233,HWUNR-3,RD,1,2016,0.00,375900.00,375900.00,235000.00,1997-08-01,350000.00,1993-12-03,700.00,240800.00,,
908,118 ACORN HILL RD,408/  57/  2000/  / ,408,57,2000,  2263/0986,3300.00,428000.00,13.26,6514,FARMR-4,RD,1,2016,0.00,428000.00,428000.00,235000.00,1997-08-01,350000.00,1993-12-03,3300.00,313900.00,,
909,146 ACORN HILL RD,408/  57/  3000/  / ,408,57,3000,  3940/0992,1967900.00,2515000.00,110.62,1010,SINGLE FAM MDL01,RD,1,2016,1330200.00,1184800.00,2515000.00,3315000.00,2012-12-18,3000000.00,2010-01-29,1791500.00,2287400.00,,
910,160 ACORN HILL RD,408/  57/  4000/  / ,408,57,4000,  3940/0992,738600.00,891200.00,22.08,1010,SINGLE FAM MDL01,RD,1,2016,487700.00,403500.00,891200.00,3315000.00,2012-12-18,3000000.00,2010-01-29,656000.00,794000.00,,
911,82 ACORN HILL RD,408/  58/  /  / ,408,58,,  3668/0014,705400.00,1240600.00,103.1,1010,SINGLE FAM MDL01,,1,2016,388000.00,852600.00,1240600.00,152333.00,2009-12-10,340000.00,1990-12-21,692300.00,1177500.00,,
912,70 ACORN HILL RD,408/  59/  /  / ,408,59,,  4028/0759,3700.00,81400.00,10.07,6504,FARM-4,RD,1,2016,0.00,81400.00,81400.00,200000.00,2013-12-03,305000.00,2009-09-18,3700.00,69200.00,,
913,62 ACORN HILL RD,408/  60/  /  / ,408,60,, ,175200.00,175200.00,0.87,1010,SINGLE FAM MDL01,RD,1,2016,25900.00,149300.00,175200.00,0.00,,,,127300.00,127300.00,,
915,21 POUT POND LN,408/  61/  1000/  / ,408,61,1000,  2306/0650,289500.00,289500.00,5.02,1010,SINGLE FAM MDL01,,1,2016,133700.00,155800.00,289500.00,20000.00,1998-04-02,,,244500.00,244500.00,,
916,29 POUT POND LN,408/  61/  2000/  / ,408,61,2000,  3206/0321,349500.00,349500.00,5.25,1010,SINGLE FAM MDL01,RD,1,2016,171000.00,178500.00,349500.00,278933.00,2005-10-13,1.00,1998-12-09,284600.00,284600.00,,
917,53 ACORN HILL RD,408/  62/  /  / ,408,62,,  4276/0095,478900.00,478900.00,3.8,1090,MULTI HSES,RD,2,2016,243600.00,235300.00,478900.00,389000.00,2017-04-14,2666.00,2002-11-07,413100.00,413100.00,,
920,75 ACORN HILL RD,408/  64/  1000/  / ,408,64,1000,  2524/0287,668900.00,735200.00,16.8,1090,MULTI HSES,RD,2,2016,399600.00,335600.00,735200.00,0.00,2001-03-21,65000.00,1985-07-31,575800.00,635900.00,,
921,77 ACORN HILL RD,408/  64/  2000/  / ,408,64,2000,  2446/0463,507600.00,551500.00,12.12,1090,MULTI HSES,,2,2016,302400.00,249100.00,551500.00,0.00,2000-02-10,65000.00,1985-07-31,396400.00,436200.00,,
923,115 ACORN HILL RD,408/  66/  /  / ,408,66,,  1281/ 272,201400.00,201400.00,7.7,1030,MOBILE HOM  MDL-02,RD,2,2016,29900.00,171500.00,201400.00,0.00,,,,154600.00,154600.00,,
924,145 ACORN HILL RD,408/  67/  /  / ,408,67,,  4229/0940,6500.00,477500.00,67,6516,FARMR-6,RD,1,2016,0.00,477500.00,477500.00,340000.00,2016-08-26,4000.00,1996-07-23,6500.00,393000.00,,
925,171 ACORN HILL RD (LAND ONLY),408/  68/  /  / ,408,68,,  1281/0272,400.00,400.00,0.04,9035,TOWN-PROP,RD,1,2016,0.00,400.00,400.00,0.00,,,,400.00,400.00,,
934,108 FRANKLIN HILL RD,408/  70/  1000/  / ,408,70,1000,  2503/0991,1200.00,222900.00,15.7,6115,WPMR-5,R,1,2016,0.00,222900.00,222900.00,2667.00,2000-11-30,47000.00,1996-09-04,1200.00,174700.00,,
935,114 FRANKLIN HILL RD,408/  70/  2000/  / ,408,70,2000,  4148/0678,721600.00,721600.00,5,1090,MULTI HSES,RD,2,2016,458600.00,263000.00,721600.00,670000.00,2015-08-06,2666.00,2002-09-25,645300.00,645300.00,,
939,96 FRANKLIN HILL RD,408/  71/  1000/  / ,408,71,1000,  2503/0992,841300.00,1036700.00,47.12,1010,SINGLE FAM MDL01,RD,3,2016,596300.00,440400.00,1036700.00,2667.00,2000-11-30,585000.00,1995-09-13,811400.00,990700.00,,
940,84 FRANKLIN HILL RD,408/  71/  2000/  / ,408,71,2000,  3975/ 441,584700.00,708700.00,12.1,1010,SINGLE FAM MDL01,RD,1,2016,432600.00,276100.00,708700.00,225000.00,2013-05-03,110000.00,2007-10-09,566300.00,654600.00,,
941,76 FRANKLIN HILL RD,408/  72/  /  / ,408,72,,  4036/0924,583300.00,583300.00,0.99,1010,SINGLE FAM MDL01,RD,1,2016,397900.00,185400.00,583300.00,75000.00,2014-01-21,35000.00,2002-12-24,524200.00,524200.00,,
942,70 FRANKLIN HILL RD,408/  73/  /  / ,408,73,,  4173/ 139,630000.00,630000.00,2.41,1010,SINGLE FAM MDL01,RD,1,2016,402700.00,227300.00,630000.00,640000.00,2015-11-16,198200.00,1996-11-22,599800.00,599800.00,,
943,66 FRANKLIN HILL RD,408/  74/  /  / ,408,74,,  3618/0895,500100.00,500100.00,2.34,1010,SINGLE FAM MDL01,RD,1,2016,288700.00,211400.00,500100.00,500000.00,2009-06-16,410000.00,2005-04-07,488000.00,488000.00,,
944,56 FRANKLIN HILL RD,408/  75/  1000/  / ,408,75,1000,  4156/0739,655600.00,736800.00,21.1,1010,SINGLE FAM MDL01,RD,1,2016,397300.00,339500.00,736800.00,640000.00,2015-09-08,575000.00,2009-03-17,536900.00,622300.00,,
947,1 FRANKLIN HILL RD,409/  3/  /  / ,409,3,,  3781/ 759,478400.00,478400.00,3.24,1010,SINGLE FAM MDL01,RD,1,2016,334800.00,143600.00,478400.00,331000.00,2011-03-17,353533.00,2009-11-30,405400.00,405400.00,,
949,14 FRANKLIN HILL RD,409/  5/  /  / ,409,5,,  4520/ 198,580300.00,766100.00,112,1010,SINGLE FAM MDL01,RD,1,2016,379200.00,386900.00,766100.00,730000.00,2020-05-18,285000.00,1986-05-01,550600.00,1001400.00,,
951,141 DORCHESTER RD,409/  7/  /  / ,409,7,,  4108/  22,268200.00,268200.00,0.61,1010,SINGLE FAM MDL01,RD,1,2016,161600.00,106600.00,268200.00,60000.00,2015-01-21,69000.00,2014-09-02,256200.00,256200.00,,
952,147 DORCHESTER RD,409/  8/  /  / ,409,8,, ,268200.00,268200.00,2.36,1010,SINGLE FAM MDL01,RD,1,2016,134400.00,133800.00,268200.00,0.00,,,,191600.00,191600.00,,
953,165 DORCHESTER RD,409/  9/  /  / ,409,9,,  2531/0935,310100.00,310100.00,0.5,1010,SINGLE FAM MDL01,LCD,1,2016,183800.00,126300.00,310100.00,140000.00,2001-04-20,128000.00,1996-09-04,326700.00,326700.00,,
954,167 DORCHESTER RD,409/  10/  /  / ,409,10,,  3294/0105,290800.00,290800.00,0.82,1010,SINGLE FAM MDL01,,1,2016,134700.00,156100.00,290800.00,0.00,2006-06-08,120000.00,1996-09-13,263900.00,263900.00,,
955,169 DORCHESTER RD,409/  11/  /  / ,409,11,,  3566/0834,216000.00,216000.00,0.6,1010,SINGLE FAM MDL01,LCD,1,2016,91100.00,124900.00,216000.00,0.00,2008-11-21,100.00,1965-01-18,172800.00,172800.00,,
958,171 DORCHESTER RD,409/  12/  1000/  / ,409,12,1000,  3894/0396,420200.00,420200.00,0.45,1010,SINGLE FAM MDL01,LCD,1,2016,311600.00,108600.00,420200.00,390000.00,2012-06-26,160000.00,2010-04-30,368300.00,368300.00,,
959,173 DORCHESTER RD,409/  12/  2000/  / ,409,12,2000,  3700/0590,320900.00,320900.00,0.34,1010,SINGLE FAM MDL01,LCD,1,2016,208300.00,112600.00,320900.00,120000.00,2010-05-12,12381.00,1993-08-17,307800.00,307800.00,,
960,175 DORCHESTER RD,409/  13/  /  / ,409,13,,  1990/0036,324700.00,324700.00,0.43,101,Single Fam,LCD,1,2016,209600.00,115100.00,324700.00,100000.00,1992-09-23,,,307400.00,307400.00,,
961,177 DORCHESTER RD,409/  14/  /  / ,409,14,,  0880/0574,627600.00,627600.00,2.8,906I,CHURCH ETC  MDL-96,LCD,2,2016,383800.00,243800.00,627600.00,0.00,,,,550700.00,550700.00,,
962,179 DORCHESTER RD,409/  15/  /  / ,409,15,,  4313/0720,451100.00,451100.00,0.42,1010,SINGLE FAM MDL01,LCD,1,2016,338700.00,112400.00,451100.00,460000.00,2017-09-25,392533.00,2013-06-17,429300.00,429300.00,,
963,181 DORCHESTER RD,409/  16/  /  / ,409,16,,  3876/0956,484900.00,484900.00,0.59,3400,OFFICE BLD  MDL-94,LCD,1,2016,245600.00,239300.00,484900.00,325000.00,2012-04-27,,,429200.00,429200.00,,
964,15 DERBY LN,409/  17/  /  / ,409,17,,  4501/ 324,211200.00,211200.00,4.1,1300,RES ACLNDV,LCD,1,2016,0.00,211200.00,211200.00,218700.00,2020-02-18,,,232600.00,232600.00,,
965,183 DORCHESTER RD (LCAB),409/  18/  /  / ,409,18,, ,755500.00,755500.00,1.3,903C,MUNICPAL  MDL-94,LCD,1,2016,524400.00,231100.00,755500.00,0.00,,,,648300.00,648300.00,,
966,185 DORCHESTER RD,409/  19/  /  / ,409,19,,  3662/0521,542200.00,542200.00,0.87,1010,SINGLE FAM MDL01,LCD,1,2016,376200.00,166000.00,542200.00,0.00,2009-11-12,261500.00,1997-07-14,474800.00,474800.00,,
967,187 DORCHESTER RD,409/  20/  /  / ,409,20,,  3925/0175,605000.00,605000.00,1.5,1010,SINGLE FAM MDL01,LCD,1,2016,432100.00,172900.00,605000.00,173000.00,2012-10-18,,,590500.00,590500.00,,
968,11 ACORN HILL RD,409/  21/  /  / ,409,21,,  4027/0679,369900.00,510200.00,27,1010,SINGLE FAM MDL01,RD,1,2016,207300.00,302900.00,510200.00,0.00,2013-11-26,132000.00,2008-11-12,294500.00,421600.00,,
969,45 ACORN HILL RD,409/  22/  /  / ,409,22,,  3470/0235,299400.00,299400.00,4.4,1010,SINGLE FAM MDL01,RD,1,2016,143300.00,156100.00,299400.00,0.00,2007-11-26,85000.00,1996-08-30,222700.00,222700.00,,
971,22 POUT POND LN,409/  24/  /  / ,409,24,,  3770/0499,380500.00,380500.00,6.9,1010,SINGLE FAM MDL01,RD,1,2016,207900.00,172600.00,380500.00,345000.00,2011-01-12,330000.00,2006-08-29,328400.00,328400.00,,
972,38 ACORN HILL RD,409/  25/  /  / ,409,25,,  1737/0625,1600.00,158100.00,12.5,6135,WPUNR-5,RD,1,2016,0.00,158100.00,158100.00,4000.00,1970-05-15,,,1600.00,122200.00,,
973,34 ACORN HILL RD,409/  26/  /  / ,409,26,,  1729/ 945,397100.00,397100.00,2.9,1010,SINGLE FAM MDL01,RD,1,2016,245500.00,151600.00,397100.00,19200.00,1988-03-24,,,363400.00,363400.00,,
974,26 ACORN HILL RD,409/  27/  /  / ,409,27,,  4522/ 862,644500.00,729100.00,17.8,1010,SINGLE FAM MDL01,RD,1,2016,463100.00,266000.00,729100.00,735000.00,2020-05-27,650000.00,2015-03-04,579000.00,655800.00,,
975,28 ACORN HILL RD,409/  28/  /  / ,409,28,,  4299/0778,900.00,221300.00,19.9,6324,OTUN-4,RD,1,2016,0.00,221300.00,221300.00,0.00,2017-07-25,150000.00,1997-09-29,900.00,202400.00,,
976,20 ACORN HILL RD,409/  29/  /  / ,409,29,,  4164/ 283,474500.00,474500.00,9.8,1010,SINGLE FAM MDL01,RD,1,2016,262700.00,211800.00,474500.00,0.00,2015-10-08,80000.00,1994-07-29,366000.00,366000.00,,
977,8 ACORN HILL RD,409/  30/  /  / ,409,30,,  4298/0327,776700.00,776700.00,5,1010,SINGLE FAM MDL01,RD,1,2016,584200.00,192500.00,776700.00,732000.00,2017-07-17,715000.00,2015-06-24,718100.00,718100.00,,
978,2 ACORN HILL RD,409/  31/  /  / ,409,31,,  4439/ 910,160200.00,160200.00,1.1,1010,SINGLE FAM MDL01,RD,1,2016,26100.00,134100.00,160200.00,141000.00,2019-06-03,135000.00,2008-10-31,124300.00,124300.00,,
979,197 DORCHESTER RD,409/  32/  /  / ,409,32,,  3130/0854,225000.00,225000.00,1.4,1010,SINGLE FAM MDL01,RD,1,2016,94700.00,130300.00,225000.00,0.00,2005-03-14,,,186300.00,186300.00,,
981,201 DORCHESTER RD,409/  34/  /  / ,409,34,,  3664/0756,399800.00,399800.00,1.1,1010,SINGLE FAM MDL01,,1,2016,270900.00,128900.00,399800.00,339500.00,2009-11-23,310000.00,2008-02-21,324100.00,324100.00,,
982,215 DORCHESTER RD,409/  35/  /  / ,409,35,,  3228/0159,249400.00,249400.00,3.2,1010,SINGLE FAM MDL01,RD,1,2016,112400.00,137000.00,249400.00,0.00,2005-12-07,,,177300.00,177300.00,,
983,225 DORCHESTER RD,409/  36/  /  / ,409,36,,  3150/0646,149400.00,149400.00,5.8,1030,MOBILE HOM  MDL-02,RD,1,2016,12100.00,137300.00,149400.00,50533.00,2005-06-02,75000.00,2000-05-08,111300.00,111300.00,,
984,227 DORCHESTER RD,409/  37/  /  / ,409,37,, ,209100.00,209100.00,2,1010,SINGLE FAM MDL01,RD,1,2016,90800.00,118300.00,209100.00,0.00,,,,168600.00,168600.00,,
