PID,Street Address,MBLU,Map,Lot,Unit,Book&Page,Assessment,Appraisal,Lot Size (acres),Land Use Code,Description,Zoning District,# Buildings,Appr. Year,Improvements,Land,Total,Recent Sale Price,Recent Sale Date,Prev Sale Price,Prev Sale Date,Prev. Assess.,Prev. Apprais,,
370,240 RIVER RD,402/  72/  /  / ,402,72,,  2364/0244,312000,312000,58,9200,NON PROFIT  MDL-00,RD,1,2016,0,312000,312000,175000,1998-09-23,4000,1996-11-11,255600,255600,,
371,234 RIVER RD,402/  73/  /  / ,402,73,,  4375/0574,509100,509100,2.18,1010,SINGLE FAM MDL01,RD,1,2016,342300,166800,509100,515000,2018-07-19,480000,2015-12-07,477500,477500,,
372,228 RIVER RD,402/  74/  1000/  / ,402,74,1000,  4290/0633,428600,428600,9.8,1010,SINGLE FAM MDL01,RD,1,2016,219900,208700,428600,0,2017-06-15,407000,2009-10-15,409300,409300,,
375,202 RIVER RD,402/  77/  /  / ,402,77,,  4508/ 207,260800,260800,7.06,1300,RES ACLNDV,RD,1,2016,0,260800,260800,349000,2020-03-27,100000,2006-08-10,156600,156600,,
376,192 RIVER RD,402/  78/  /  / ,402,78,,  2998/0599,551200,714100,50.5,1010,SINGLE FAM MDL01,RD,1,2016,387900,326200,714100,0,2004-05-06,,,474600,622600,,
377,64 SHOESTRAP RD,402/  79/  /  / ,402,79,,  1041/0090,183700,497500,115,1010,SINGLE FAM MDL01,RD,1,2016,34900,462600,497500,0,,,,144500,429100,,
378,136 RIVER RD,402/  80/  /  / ,402,80,,  3632/0618,403700,403700,0.63,1010,SINGLE FAM MDL01,RD,1,2016,275300,128400,403700,105000,2009-07-27,111533,2005-10-07,388700,388700,,
379,130 RIVER RD,402/  81/  /  / ,402,81,,  3931/0669,178600,178600,1,1030,MOBILE HOM  MDL-02,RD,1,2016,60600,118000,178600,0,2012-11-09,125000,2012-07-20,143300,143300,,
380,3 MAPLE LN,402/  82/  /  / ,402,82,,  4548/ 132,342200,342200,2.1,1010,SINGLE FAM MDL01,RD,1,2016,184800,157400,342200,0,2020-08-24,349000,2020-03-27,281500,281500,,
381,2 MAPLE LN,402/  83/  /  / ,402,83,,  4525/ 901,180800,180800,0.53,1010,SINGLE FAM MDL01,RD,1,2016,73000,107800,180800,190000,2020-06-08,147500,2016-03-30,148000,148000,,
382,116 RIVER RD,402/  84/  /  / ,402,84,,  4059/0770,309800,309800,0.94,1010,SINGLE FAM MDL01,RD,1,2016,150900,158900,309800,286534,2014-06-03,4000,1993-06-01,270400,270400,,
383,96 RIVER RD,401/  79/  /  / ,401,79,,  4102/0209,5000,376700,76,6235,HWUNR-5,RD,1,2016,0,376700,376700,200000,2014-12-19,,,5000,314100,,
384,91 RIVER RD,402/  86/  /  / ,402,86,,    PC/2003,356900,561800,18,1013,SFR WATER  MDL-01,RD,1,2016,115100,446700,561800,0,2003-01-01,4000,1993-04-23,261100,439100,,
385,101 RIVER RD,402/  87/  /  / ,402,87,,  1107/0355,458500,458500,1.55,1040,TWO FAMILY,RD,1,2016,285900,172600,458500,0,,,,437300,437300,,
387,111 RIVER RD (HEWES BROOK PRE,402/  89/  /  / ,402,89,,  2624/0731,32300,32300,1,9035,TOWN-PROP,RD,1,2016,0,32300,32300,0,2002-01-18,90000,1999-03-30,23100,23100,,
388,117 RIVER RD,402/  90/  /  / ,402,90,,  3938/0992,73500,73500,3.5,1320,RES ACLNUD,RD,1,2016,0,73500,73500,0,2012-12-11,,,60800,60800,,
389,123 RIVER RD,402/  91/  /  / ,402,91,,  3763/0577,380400,380400,0.34,1010,SINGLE FAM MDL01,RD,1,2016,267800,112600,380400,36600,2010-12-30,54500,1999-09-10,367000,367000,,
390,129 RIVER RD,402/  92/  /  / ,402,92,,  3299/0718,454600,454600,8.6,1300,RES ACLNDV,RD,1,2016,0,454600,454600,550000,2006-06-26,4000,1988-10-12,397500,397500,,
391,131 RIVER RD,402/  93/  /  / ,402,93,,PRO-00044,469100,469100,1.3,1013,SFR WATER  MDL-01,RD,1,2016,147800,321300,469100,0,2009-09-12,500,1961-03-31,330800,330800,,
392,133+137 RIVER RD,402/  94/  /  / ,402,94,,  3536/0280,850400,850400,2.3,1013,SFR WATER  MDL-01,RD,1,2016,490100,360300,850400,0,2008-06-04,134000,1997-06-24,724800,724800,,
394,139 RIVER RD,402/  96/  /  / ,402,96,,  2084/0285,726500,726500,1.8,1093,MLTI HS WF,RD,2,2016,371100,355400,726500,110000,1994-04-01,68500,1986-09-17,647200,647200,,
395,143 RIVER RD,402/  97/  /  / ,402,97,,  3668/0759,654800,654800,2.33,1013,SFR WATER  MDL-01,RD,1,2016,319100,335700,654800,0,2009-12-08,99533,2005-10-14,603600,603600,,
398,155 RIVER RD,402/  100/  /  / ,402,100,,  4479/ 998,927100,927100,2.15,1013,SFR WATER  MDL-01,RD,1,2016,573400,353700,927100,0,2019-11-08,99533,2005-10-14,928900,928900,,
399,161 RIVER RD,402/  101/  /  / ,402,101,,  4150/0104,750100,750100,1,1013,SFR WATER  MDL-01,RD,2,2016,356900,393200,750100,0,2015-08-12,300000,2002-09-05,624000,624000,,
400,207 RIVER RD,402/  102/  /  / ,402,102,,  4291/0231,502200,502200,1.8,1040,TWO FAMILY,RD,1,2016,339100,163100,502200,0,2017-06-20,200000,1997-06-11,449100,449100,,
401,187 RIVER RD,402/  103/  /  / ,402,103,, ,1188900,1188900,44,9010,STATE NH,RD,1,2016,0,1188900,1188900,0,,,,1058500,1058500,,
402,261 RIVER RD,402/  104/  /  / ,402,104,,  3449/0254,2596300,2596300,6.6,1093,MLTI HS WF,RD,2,2016,1391300,1205000,2596300,1900000,2007-09-13,4000,1993-03-02,2304400,2304400,,
405,300 DARTMOUTH COLLEGE HY,403/  3/  /  / ,403,3,,  1873/ 112,291100,291100,1.2,1010,SINGLE FAM MDL01,RD,1,2016,147800,143300,291100,116685,1990-08-10,,,218400,218400,,
407,39 EAST THETFORD RD,403/  5/  /  / ,403,5,,  4489/ 718,13900,420900,41.08,6516,FARMR-6,RD,1,2016,0,420900,420900,0,2019-12-19,88000,1996-10-23,13900,339600,,
408,53 EAST THETFORD RD,403/  6/  /  / ,403,6,,  2206/0633,320000,320000,1,1010,SINGLE FAM MDL01,RD,1,2016,171500,148500,320000,199500,1996-07-09,,,303200,303200,,
415,79 EAST THETFORD RD,403/  8/  /  / ,403,8,,  2369/0009,455600,614500,24.03,1010,SINGLE FAM MDL01,RD,1,2016,242800,371700,614500,135200,1998-01-12,4000,1997-12-02,348600,502500,,
417,101 EAST THETFORD RD,403/  9/  /  / ,403,9,,  4257/0489,55700,643500,52.81,1060,AC LND IMP,RD,1,2016,34800,608700,643500,689000,2017-01-19,500000,2015-06-23,51600,543800,,
418,119 EAST THETFORD RD,403/  10/  /  / ,403,10,,  3787/0174,648600,648600,5.81,1010,SINGLE FAM MDL01,RD,1,2016,442900,205700,648600,0,2011-04-08,450000,2001-07-07,611500,611500,,
427,125 EAST THETFORD RD,403/  11/  /  / ,403,11,,  3731/0426,479800,479800,2.63,1010,SINGLE FAM MDL01,RD,1,2016,317000,162800,479800,420000,2010-09-14,410000,2007-10-10,391700,391700,,
429,278 RIVER RD,403/  12/  /  / ,403,12,,  1948/0106,726100,816500,11.66,1010,SINGLE FAM MDL01,RD,1,2016,553700,262800,816500,345048,1992-01-23,,,715500,797400,,
432,299 RIVER RD,403/  15/  /  / ,403,15,,  2515/0075,23700,23700,0.15,1320,RES ACLNUD,RD,1,2016,0,23700,23700,15000,2001-02-02,,,19200,19200,,
433,301 RIVER RD,403/  16/  /  / ,403,16,,  2423/0460,167600,167600,0.14,1013,SFR WATER  MDL-01,RD,1,2016,39900,127700,167600,32500,1999-09-27,,,129800,129800,,
434,303 RIVER RD,403/  17/  /  / ,403,17,,  2325/0701,246100,246100,0.21,1013,SFR WATER  MDL-01,RD,1,2016,61800,184300,246100,75000,1998-06-26,42857,1993-09-07,172700,172700,,
435,307 RIVER RD,403/  18/  /  / ,403,18,,  3766/0588,292500,292500,0.15,1013,SFR WATER  MDL-01,RD,1,2016,109900,182600,292500,235000,2010-12-28,275000,2009-09-29,276600,276600,,
436,311 RIVER RD,403/  19/  /  / ,403,19,,  4417/0385,266100,266100,0.37,1030,MOBILE HOM  MDL-02,RD,1,2016,60300,205800,266100,0,2019-02-19,,,202500,202500,,
437,315 RIVER RD,403/  20/  /  / ,403,20,,002827/0123,1026200,1026200,0.92,1093,MLTI HS WF,RD,2,2016,648100,378100,1026200,0,2003-05-27,299000,1998-06-15,773500,773500,,
438,319 RIVER RD,403/  21/  /  / ,403,21,,PRO-00342,570500,570500,0.69,1040,TWO FAMILY,RD,1,2016,308800,261700,570500,0,2012-05-30,189000,1995-07-07,486800,486800,,
439,323 RIVER RD,403/  22/  /  / ,403,22,,PRO-00342,6400,6400,0.38,1320,RES ACLNUD,RD,1,2016,0,6400,6400,0,2012-05-30,8000,1999-06-18,5000,5000,,
440,327 RIVER RD,403/  23/  /  / ,403,23,,  4508/ 505,281900,281900,0.58,1013,SFR WATER  MDL-01,RD,1,2016,53000,228900,281900,185000,2020-03-30,,,222900,222900,,
441,331 RIVER RD,403/  24/  /  / ,403,24,,002784/0404,840200,840200,3.7,1093,MLTI HS WF,RD,2,2016,385000,455200,840200,550000,2003-02-10,38000,1989-09-06,729000,729000,,
442,339 RIVER RD,403/  25/  /  / ,403,25,,002845/0276,426200,426200,0.66,1090,MULTI HSES,,2,2016,229500,196700,426200,0,2003-05-30,135000,1998-12-12,402800,402800,,
446,376 RIVER RD,403/  29/  1000/  / ,403,29,1000,  4502/ 178,611000,738500,93.05,1010,SINGLE FAM MDL01,RD,1,2016,394400,344100,738500,695000,2020-02-24,,,736200,1262300,,
447,37 LAMPHIRE HILL LN,403/  30/  /  / ,403,30,,  1953/0322,419700,419700,4.93,1010,SINGLE FAM MDL01,RD,1,2016,191200,228500,419700,160000,1992-02-19,,,398000,398000,,
448,41 LAMPHIRE HILL LN,403/  31/  /  / ,403,31,,  4162/ 277,672200,724300,16,1010,SINGLE FAM MDL01,RD,1,2016,416800,307500,724300,625000,2015-09-14,339500,2010-11-04,567100,614300,,
449,39 LAMPHIRE HILL LN,403/  32/  /  / ,403,32,,  4507/ 562,219900,219900,3.5,1010,SINGLE FAM MDL01,RD,1,2016,31600,188300,219900,0,2020-03-23,123000,2000-08-14,191700,191700,,
450,70 LAMPHIRE HILL LN,403/  33/  /  / ,403,33,,  4092/0497,873800,1533500,392.2,1090,MULTI HSES,RD,2,2016,561400,972100,1533500,84000,2014-11-03,,,879900,1477400,,
453,"Problem loading parcel PID 453, Map 403 Lot 36",,,,,,,,,,,,,,,,,,,,,,,,
454,34 LAMPHIRE HILL LN,403/  37/  /  / ,403,37,,PC-2005,830200,1426400,147,1010,SINGLE FAM MDL01,RD,1,2016,586400,840000,1426400,0,2005-04-23,,,687500,1221500,,
457,360 RIVER RD,403/  40/  /  / ,403,40,,  2242/0345,1044500,1228200,34.94,1010,SINGLE FAM MDL01,RD,1,2016,818800,409400,1228200,4000,1997-03-14,,,959700,1125900,,
458,336 RIVER RD,403/  41/  /  / ,403,41,,  4199/0809,460000,460000,5.1,1010,SINGLE FAM MDL01,RD,1,2016,234800,225200,460000,575000,2016-04-20,330000,2005-04-29,475100,475100,,
459,330 RIVER RD,403/  42/  /  / ,403,42,,  4203/0100,485400,485400,4.48,1010,SINGLE FAM MDL01,RD,1,2016,293400,192000,485400,0,2016-04-20,213333,1985-06-17,441700,441700,,
460,120 EAST THETFORD RD,403/  43/  /  / ,403,43,,  3899/0388,680900,758100,28.1,1010,SINGLE FAM MDL01,RD,1,2016,479100,279000,758100,0,2012-07-16,118500,1997-09-26,558600,628400,,
461,106 EAST THETFORD RD,403/  44/  /  / ,403,44,,  4405/0570,906400,985200,22,1010,SINGLE FAM MDL01,RD,1,2016,673400,311800,985200,200000,2018-12-07,2666,2002-05-10,477500,549000,,
462,84 EAST THETFORD RD,403/  45/  /  / ,403,45,,  3941/0106,737300,790700,13,1040,TWO FAMILY,RD,2,2016,544600,246100,790700,579533,2012-12-18,425048,1991-07-26,557500,605800,,
463,72 EAST THETFORD RD,403/  46/  /  / ,403,46,,PC-2005,4200,372200,30.68,6516,FARMR-6,RD,1,2016,0,372200,372200,0,2005-04-23,92000,1997-12-02,4200,295500,,
465,7 RECORDRIDGE LN,403/  47/  /  / ,403,47,,  3360/0554,12300,250900,36.2,6516,FARMR-6,RD,1,2016,0,250900,250900,800000,2006-12-08,525000,2001-08-09,12300,195500,,
469,15 RECORDRIDGE LN,403/  48/  /  / ,403,48,,  3360/0554,997000,997000,10.2,1010,SINGLE FAM MDL01,RD,1,2016,725500,271500,997000,800000,2006-12-08,525000,2001-08-09,839600,839600,,
472,26 RECORDRIDGE LN,403/  51/  /  / ,403,51,,  1950/0328,890300,956600,14.9,1010,SINGLE FAM MDL01,RD,1,2016,715000,241600,956600,135048,1992-01-31,123474,1990-01-10,741300,801500,,
473,24 RECORDRIDGE LN,403/  52/  /  / ,403,52,,  2013/0352,745500,745500,10.4,1010,SINGLE FAM MDL01,RD,1,2016,535100,210400,745500,85048,1993-02-17,104000,1991-07-01,613500,613500,,
474,20 RECORDRIDGE LN,403/  53/  /  / ,403,53,,002833/0065,519200,519200,5.7,1010,SINGLE FAM MDL01,,1,2016,319200,200000,519200,146000,2003-06-09,100000,1992-02-03,499200,499200,,
475,18 EAST THETFORD RD,403/  54/  /  / ,403,54,,  4102/0110,781200,946200,40.7,1040,TWO FAMILY,RD,1,2016,566600,379600,946200,500000,2014-12-19,,,660500,809400,,
476,23 STORRS HILL LN,404/  1/  /  / ,404,1,,  4471/ 712,477900,620200,37.4,1010,SINGLE FAM MDL01,RD,1,2016,285600,334600,620200,475000,2019-10-09,,,416700,606700,,
478,46 STORRS HILL LN,404/  3/  /  / ,404,3,,  3052/0110,461300,793000,215,1040,TWO FAMILY,RD,1,2016,270800,522200,793000,0,2004-09-07,,,425200,724800,,
479,28 STORRS HILL LN,404/  4/  /  / ,404,4,,  3621/0609,1058300,1359900,103,1010,SINGLE FAM MDL01,RD,1,2016,750500,609400,1359900,0,2009-06-24,395048,1992-04-24,1034200,1307500,,
480,97 NORTH THETFORD RD,404/  5/  /  / ,404,5,,  3378/0970,409400,479100,13.2,1010,SINGLE FAM MDL01,RD,1,2016,247100,232000,479100,0,2007-02-15,,,311700,375000,,
482,105 NORTH THETFORD RD,404/  7/  /  / ,404,7,,  3988/0223,462900,538100,15,1010,SINGLE FAM MDL01,RD,1,2016,308300,229800,538100,525000,2013-06-18,633200,2008-05-01,424800,492100,,
483,111 NORTH THETFORD RD,404/  8/  /  / ,404,8,,  3901/0778,700,700,0.06,1320,RES ACLNUD,RD,1,2016,0,700,700,0,2012-07-24,,,600,600,,
484,131 NORTH THETFORD RD,404/  9/  /  / ,404,9,,  4356/0716,578800,578800,2.3,1010,SINGLE FAM MDL01,RD,1,2016,396600,182200,578800,0,2018-04-30,97619,1993-09-23,551500,551500,,
486,161 NORTH THETFORD RD,404/  11/  /  / ,404,11,,  3389/0560,585900,585900,8.16,1110,APT 4-UNT  MDL-01,RD,1,2016,367800,218100,585900,0,2007-03-23,4000,1993-09-23,466000,466000,,
487,175 NORTH THETFORD RD,404/  12/  /  / ,404,12,,  3934/0421,345100,345100,1.84,1010,SINGLE FAM MDL01,RD,1,2016,165100,180000,345100,325000,2012-11-21,112000,1982-07-26,325500,325500,,
488,534 RIVER RD,404/  13/  /  / ,404,13,,  2037/0625,558200,558200,1.78,1010,SINGLE FAM MDL01,RD,1,2016,309400,248800,558200,146467,1993-06-21,20000,1960-12-14,493200,493200,,
489,530 RIVER RD,404/  14/  /  / ,404,14,,  4425/0984,468000,468000,0.86,1013,SFR WATER  MDL-01,RD,1,2016,214300,253700,468000,473000,2019-04-09,389933,2015-02-04,550300,550300,,
490,526 RIVER RD,404/  15/  /  / ,404,15,,PRO-2004,501400,501400,0.98,1010,SINGLE FAM MDL01,RD,1,2016,289700,211700,501400,0,2004-11-18,,,445100,445100,,
491,522 RIVER RD,404/  16/  /  / ,404,16,,  4471/ 958,635600,1021800,103,1010,SINGLE FAM MDL01,RD,1,2016,377500,644300,1021800,500000,2019-10-09,4000,1996-01-12,699000,1047700,,
492,520 RIVER RD,404/  17/  /  / ,404,17,,  3614/0968,323100,323100,5.83,1010,SINGLE FAM MDL01,RD,1,2016,124500,198600,323100,278533,2009-06-02,,,257800,257800,,
493,498 RIVER RD,404/  18/  /  / ,404,18,,  3224/0749,682000,1117300,66.1,1010,SINGLE FAM MDL01,RD,1,2016,424100,693200,1117300,0,2005-11-22,,,662900,1050200,,
494,474 RIVER RD,404/  19/  /  / ,404,19,,  4093/ 306,1267500,1538100,120,1080,SFR/ACC UNIT,RD,1,2016,978200,559900,1538100,362533,2014-11-05,,,1162000,1403800,,
495,429 RIVER RD,404/  20/  /  / ,404,20,,  3074/0149,641700,641700,7.36,1013,SFR WATER  MDL-01,RD,1,2016,308000,333700,641700,0,2004-09-15,262000,1995-06-29,563800,563800,,
501,535 RIVER RD,404/  26/  /  / ,404,26,,  1292/0257,262800,262800,0.96,1013,SFR WATER  MDL-01,RD,1,2016,63500,199300,262800,20500,1976-09-09,20000,1960-12-14,224200,224200,,
505,599 RIVER RD,404/  30/  /  / ,404,30,,  2300/0153,1145800,1393700,29,1013,SFR WATER  MDL-01,RD,1,2016,704800,688900,1393700,180000,1998-02-27,121848,1986-12-17,977600,1187700,,
506,21 GREGORY RD,404/  31/  /  / ,404,31,,  3704/0784,937200,937200,9,1010,SINGLE FAM MDL01,,1,2016,580400,356800,937200,650000,2010-05-24,625000,2003-05-22,805100,805100,,
507,560 RIVER RD,404/  32/  /  / ,404,32,,  4505/0085,610500,979800,122.5,1090,MULTI HSES,RD,4,2016,326000,653800,979800,0,2020-03-09,4000,1994-01-04,513900,845500,,
509,25 BRECK HILL RD,404/  34/  /  / ,404,34,,  3988/0241,600200,600200,1.7,1010,SINGLE FAM MDL01,RD,1,2016,339400,260800,600200,612533,2013-06-18,295000,2005-08-23,576200,576200,,
510,7 GREGORY RD,404/  35/  /  / ,404,35,,  4120/0212,659900,749300,13.2,1010,SINGLE FAM MDL01,RD,1,2016,406200,343100,749300,700000,2015-04-09,950000,2006-04-14,651600,732600,,
511,9 GREGORY RD,404/  36/  /  / ,404,36,,  2497/0846,408600,408600,2.5,1010,SINGLE FAM MDL01,RD,1,2016,196100,212500,408600,113000,2000-11-03,,,392500,392500,,
512,40 BRECK HILL RD,404/  37/  /  / ,404,37,,  3819/0886,10200,265100,35.34,6506,FARM-6,RD,1,2016,0,265100,265100,140000,2011-09-13,,,10200,212700,,
513,34 BRECK HILL RD,404/  38/  /  / ,404,38,,  3595/0931,490500,490500,5.4,1010,SINGLE FAM MDL01,,1,2016,275900,214600,490500,0,2009-03-31,4286,1989-03-10,482800,482800,,
514,30 BRECK HILL RD,404/  39/  /  / ,404,39,,  3479/0593,643600,722300,14.46,1010,SINGLE FAM MDL01,RD,1,2016,365300,357000,722300,685000,2007-12-04,2667,2000-09-05,632900,703900,,
515,24 BRECK HILL RD,404/  40/  /  / ,404,40,,  1928/0356,361300,361300,2.7,1010,SINGLE FAM MDL01,RD,1,2016,173600,187700,361300,125524,1991-09-12,67000,1986-07-10,337300,337300,,
517,2 BRECK HILL RD,404/  42/  /  / ,404,42,,  3901/0778,513000,613500,16.4,1040,TWO FAMILY,RD,1,2016,331700,281800,613500,0,2012-07-24,,,450300,541200,,
518,120 NORTH THETFORD RD,404/  43/  /  / ,404,43,,  4593/  46,508600,508600,7.1,1010,SINGLE FAM MDL01,RD,1,2016,290800,217800,508600,525000,2021-01-12,420000,2011-03-14,452800,452800,,
519,108 NORTH THETFORD RD,404/  44/  /  / ,404,44,,  3389/0097,299000,299000,2.2,1010,SINGLE FAM MDL01,RD,1,2016,142100,156900,299000,0,2007-03-22,,,249700,249700,,
520,100 NORTH THETFORD RD,404/  45/  /  / ,404,45,,  4338/0634,687700,687700,3.8,1010,SINGLE FAM MDL01,RD,1,2016,482800,204900,687700,0,2018-01-18,,,556700,556700,,
522,88 NORTH THETFORD RD,404/  47/  /  / ,404,47,,  1646/ 722,295300,295300,2,1010,SINGLE FAM MDL01,RD,1,2016,133200,162100,295300,65000,1987-01-05,,,234700,234700,,
526,74 NORTH THETFORD RD,404/  48/  1000/  / ,404,48,1000,  1088/0339,350600,350600,6.23,1090,MULTI HSES,RD,1,2016,133300,217300,350600,0,,,,268200,268200,,
527,68 NORTH THETFORD RD,404/  48/  2000/  / ,404,48,2000,  2267/0853,520100,520100,5.78,1010,SINGLE FAM MDL01,,1,2016,312700,207400,520100,0,1997-08-06,,,508600,508600,,
529,43 BRECK HILL RD,405/  1/  /  / ,405,1,,  4526/ 683,341000,341000,2.92,1010,SINGLE FAM MDL01,RD,1,2016,159300,181700,341000,0,2020-06-11,260000,2019-02-08,283400,283400,,
530,59 BRECK HILL RD,405/  2/  /  / ,405,2,,  2468/0135,746100,760400,6.91,1010,SINGLE FAM MDL01,RD,1,2016,458500,301900,760400,280000,2000-05-09,,,744400,754700,,
532,89 BRECK HILL RD,405/  4/  /  / ,405,4,,  1807/ 510,241100,241100,5.07,1010,SINGLE FAM MDL01,RD,1,2016,58700,182400,241100,4000,1989-06-04,,,215100,215100,,
533,99 BRECK HILL RD,405/  5/  /  / ,405,5,,  4336/0984,757100,831200,14.53,1010,SINGLE FAM MDL01,RD,1,2016,561200,270000,831200,0,2018-01-08,700000,2012-06-05,756800,822000,,
537,125 BRECK HILL RD,405/  8/  /  / ,405,8,,  4464/0381,886200,886200,4.06,1010,SINGLE FAM MDL01,RD,1,2016,574100,312100,886200,900000,2019-09-11,230900,1996-10-07,876600,876600,,
538,133 BRECK HILL RD,405/  9/  /  / ,405,9,,  4359/0442,552600,636400,18.29,1010,SINGLE FAM MDL01,,1,2016,377000,259400,636400,475000,2018-05-10,,,513700,589700,,
540,722 RIVER RD,405/  11/  /  / ,405,11,,  2343/0995,481300,597700,23.2,1010,SINGLE FAM MDL01,RD,1,2016,296800,300900,597700,0,1998-06-12,,,444400,549900,,
542,668 RIVER RD,405/  13/  /  / ,405,13,,  4348/0783,325500,325500,1.8,1010,SINGLE FAM MDL01,RD,1,2016,177800,147700,325500,276000,2018-03-19,,,295200,295200,,
543,664 RIVER RD,405/  14/  /  / ,405,14,,  4506/ 726,1500,54100,13.64,1320,RES ACLNUD,RD,1,2016,0,54100,54100,17000,2020-03-18,,,1400,44300,,
544,658 RIVER RD,405/  15/  /  / ,405,15,,  4182/ 178,233900,233900,1.2,1030,MOBILE HOM  MDL-02,RD,1,2016,62700,171200,233900,0,2016-01-02,,,161400,161400,,
545,652+654 RIVER RD,405/  16/  /  / ,405,16,,  4548/  52,270900,270900,0.98,1010,SINGLE FAM MDL01,RD,1,2016,102700,168200,270900,95000,2020-08-21,,,197300,197300,,
546,644 RIVER RD,405/  17/  /  / ,405,17,,  4575/ 214,282700,332900,14.7,1010,SINGLE FAM MDL01,RD,1,2016,115400,217500,332900,329900,2020-11-16,225000,2019-04-19,240800,286300,,
547,642 RIVER RD,405/  18/  /  / ,405,18,,  4379/0069,361300,361300,5.59,1010,SINGLE FAM MDL01,RD,1,2016,175800,185500,361300,0,2018-08-01,200000,1997-08-25,325600,325600,,
552,614 RIVER RD,405/  21/  /  / ,405,21,,  1280/0667,137100,280000,41,1060,AC LND IMP,RD,1,2016,3600,276400,280000,0,,,,121700,251000,,
557,610 RIVER RD,405/  22/  1000/  / ,405,22,1000,  4558/ 218,318700,318700,8.9,1010,SINGLE FAM MDL01,,1,2016,114900,203800,318700,160000,2020-09-25,115066,2015-10-06,242600,242600,,
558,608 RIVER RD,405/  22/  2000/  / ,405,22,2000,  2125/0554,256700,256700,2.4,1030,MOBILE HOM  MDL-02,RD,1,2016,78500,178200,256700,0,1994-12-14,,,177700,177700,,
559,10 GREGORY RD,405/  23/  /  / ,405,23,,  1661/0770,445300,568200,11.5,1010,SINGLE FAM MDL01,RD,1,2016,297800,270400,568200,53635,1987-04-16,,,437100,535900,,
560,591 RIVER RD,405/  24/  /  / ,405,24,,  3389/ 560,286300,286300,1.6,1010,SINGLE FAM MDL01,RD,1,2016,123400,162900,286300,0,2007-03-23,4000,1993-09-23,252200,252200,,
561,597 RIVER RD (PORTER CEMETERY,405/  25/  /  / ,405,25,, ,12200,12200,0.36,9035,TOWN-PROP,,1,2016,0,12200,12200,0,,,,11900,11900,,
563,609 RIVER RD,405/  27/  /  / ,405,27,,  3449/0926,592200,592200,7.6,1013,SFR WATER  MDL-01,RD,1,2016,344200,248000,592200,500000,2007-09-17,235000,1995-09-11,503800,503800,,
564,625 RIVER RD,405/  28/  /  / ,405,28,,  3165/0988,859800,1155300,54.6,1013,SFR WATER  MDL-01,RD,1,2016,497800,657500,1155300,650000,2005-07-14,,,712100,971800,,
565,639 RIVER RD,405/  29/  /  / ,405,29,,002884/0020,511500,580000,21,1010,SINGLE FAM MDL01,RD,1,2016,247800,332200,580000,0,2003-08-29,415000,2003-05-01,444100,506200,,
569,651 RIVER RD,405/  30/  1000/  / ,405,30,1000,  2397/0110,1315900,1459900,22.56,3020,INNS,,2,2016,828800,631100,1459900,632500,1999-06-03,958500,1999-04-22,1124000,1250500,,
570,655 RIVER RD,405/  30/  2000/  / ,405,30,2000,  2142/0379,528000,762400,27.54,1013,SFR WATER  MDL-01,RD,3,2016,184400,578000,762400,175000,1995-05-19,220000,1994-07-20,420400,625600,,
571,667 RIVER RD,405/  31/  /  / ,405,31,,  4601/ 158,349100,349100,3,1010,SINGLE FAM MDL01,RD,1,2016,169100,180000,349100,260000,2021-02-08,,,278900,278900,,
572,669 RIVER RD,405/  32/  /  / ,405,32,,  4506/ 724,364900,364900,0.93,1010,SINGLE FAM MDL01,RD,1,2016,181000,183900,364900,48000,2020-03-18,100,1971-04-05,148600,148600,,
575,711 RIVER RD,405/  35/  /  / ,405,35,,  4561/ 481,1782000,2029100,21.5,1013,SFR WATER  MDL-01,RD,3,2016,862000,1167100,2029100,1950000,2020-10-05,1519000,2016-06-06,1269200,1497700,,
576,729 RIVER RD,405/  36/  /  / ,405,36,,  3928/0824,3435400,3435400,18.43,1013,SFR WATER  MDL-01,,5,2016,2086100,1349300,3435400,0,2012-11-01,,,2746000,2746000,,
578,765 RIVER RD,405/  38/  1000/  / ,405,38,1000,  3816/0072,1804500,1953100,12.58,1013,SFR WATER  MDL-01,RD,1,2016,881300,1071800,1953100,0,2011-08-25,,,1471300,1586300,,
579,772 RIVER RD,405/  39/  /  / ,405,39,,  3480/0184,655300,710500,10,1010,SINGLE FAM MDL01,RD,1,2016,443300,267200,710500,0,2007-12-20,,,595100,645200,,
580,748 RIVER RD,405/  40/  /  / ,405,40,,  1792/0815,19300,19300,7,1300,RES ACLNDV,RD,1,2016,0,19300,19300,0,1989-02-15,,,17500,17500,,
581,736 RIVER RD,405/  42/  1000/  / ,405,42,1000,  4474/ 623,415500,737000,49.5,1060,AC LND IMP,RD,1,2016,169200,567800,737000,0,2019-10-17,525000,1998-03-17,399700,674600,,
582,738 RIVER RD,405/  42/  2000/  / ,405,42,2000,  4474/0623,1378800,1643300,65,1010,SINGLE FAM MDL01,RD,1,2016,971900,671400,1643300,1525000,2019-10-17,525000,1998-03-17,797800,1037200,,
584,122 BRECK HILL RD,405/  44/  /  / ,405,44,,  4103/0394,789100,1093000,61.66,1010,SINGLE FAM MDL01,RD,1,2016,561900,531100,1093000,758000,2014-12-29,565000,1995-09-20,729700,1005000,,
591,100 BRECK HILL RD,405/  45/  1000/  / ,405,45,1000,  1994/0666,11200,346300,21.15,1300,RES ACLNDV,RD,1,2016,0,346300,346300,0,1994-12-19,,,11200,258900,,
