PID,Street Address,MBLU,Map,Lot,Unit,Book&Page,Assessment,Appraisal,Lot Size (acres),Land Use Code,Description,Zoning District,# Buildings,Appr. Year,Improvements,Land,Total,Recent Sale Price,Recent Sale Date,Prev Sale Price,Prev Sale Date,Prev. Assess.,Prev. Apprais,,
1169,137 GRAFTON TK,413/  5/  /  / ,413,5,  ,  4371/0696,718300,780000,13.9,1010,SINGLE FAM MDL01,ELD,1,2021,527000,253000,780000,0,2018-07-02,189000,1999-06-11,718300,780000,14:51:14,528
1103,75 PICO RD,410/  40/  /  / ,410,40,  ,  3950/0049,3100,353700,39.3,6335,OTUNR-5,RD,1,2021,0,353700,353700,82500,2013-01-24,189000,2011-07-05,3100,353700,14:51:17,529
1120,293 BAKER HILL RD,410/  57/  /  / ,410,57,  ,  3456/0827,534200,602700,24,1010,SINGLE FAM MDL01,RD,1,2021,370500,232200,602700,500000,2007-10-09,210000,2000-07-27,534200,602700,14:51:20,530
653,53 POST POND LN,407/  14/  /  / ,407,14,  ,  2426/0202,330900,330900,0.46,1013,SFR WATER  MDL-01,,1,2021,68500,262400,330900,125000,1999-10-15,35000,1993-08-09,330900,330900,14:51:22,531
673,72 POST POND LN,407/  22/  /  / ,407,22,  ,  4241/0173,239500,270400,12.71,1013,SFR WATER  MDL-01,,1,2021,44600,225800,270400,240000,2016-10-14,155000,2002-05-28,239500,270400,14:51:26,532
389,123 RIVER RD,402/  91/  /  / ,402,91,  ,  3763/0577,380400,380400,0.34,1010,SINGLE FAM MDL01,RD,1,2021,267800,112600,380400,36600,2010-12-30,54500,1999-09-10,380400,380400,14:51:29,533
433,301 RIVER RD,403/  16/  /  / ,403,16,  ,  2423/0460,142200,142200,0.14,1013,SFR WATER  MDL-01,RD,1,2021,37700,104500,142200,32500,1999-09-27,,,142200,142200,14:51:33,534
439,323 RIVER RD,403/  22/  /  / ,403,22,  ,PRO-00342,6400,6400,0.38,1320,RES ACLNUD,RD,1,2021,0,6400,6400,0,2012-05-30,8000,1999-06-18,6400,6400,14:51:36,535
449,39 LAMPHIRE HILL LN,403/  32/  /  / ,403,32,  ,  4507/ 562,221800,221800,3.5,1300,RES ACLNDV,RD,1,2021,0,221800,221800,0,2020-03-23,123000,2000-08-14,221800,221800,14:51:38,536
489,530 RIVER RD,404/  14/  /  / ,404,14,  ,  4425/0984,479200,479200,0.86,1013,SFR WATER  MDL-01,RD,1,2021,225500,253700,479200,473000,2019-04-09,389933,2015-02-04,479200,479200,14:51:42,537
491,522 RIVER RD,404/  16/  /  / ,404,16,  ,  4471/ 958,533400,919600,103,1010,SINGLE FAM MDL01,RD,1,2021,311300,608300,919600,500000,2019-10-09,4000,1996-01-12,533400,919600,14:51:46,538
511,9 GREGORY RD,404/  36/  /  / ,404,36,  ,  2497/0846,408600,408600,2.5,1010,SINGLE FAM MDL01,RD,1,2021,196100,212500,408600,113000,2000-11-03,,,408600,408600,14:51:50,539
335,12 MAPLE LN,402/  41/  /  / ,402,41,  ,  3871/0366,260600,260600,2.7,1010,SINGLE FAM MDL01,RD,1,2021,103500,157100,260600,1,2012-03-23,177000,2002-05-31,260600,260600,14:51:55,540
337,17 MAPLE LN,402/  43/  /  / ,402,43,  ,  4414/0124,827800,827800,3,1090,MULTI HSES,RD,2,2021,630400,197400,827800,875000,2019-01-29,735000,2011-06-16,827800,827800,14:51:58,541
347,163 DARTMOUTH COLLEGE HY,402/  52/  /  / ,402,52,  ,  3519/0397,27400,302300,31,1060,AC LND IMP,RD,1,2021,8800,293500,302300,300000,2008-05-20,,,27400,302300,14:51:59,542
350,199 DARTMOUTH COLLEGE HY,402/  55/  /  / ,402,55,  ,  3767/0941,52200,52200,15.8,9200,NON PROFIT  MDL-00,RD,1,2021,0,52200,52200,0,2011-01-10,35000,1999-12-03,52200,52200,14:52:03,543
379,130 RIVER RD,402/  81/  /  / ,402,81,  ,  3931/0669,178600,178600,1,1030,MOBILE HOM  MDL-02,RD,1,2021,60600,118000,178600,0,2012-11-09,125000,2012-07-20,178600,178600,14:52:05,544
383,96 RIVER RD,401/  79/  /  / ,401,79,  ,  4102/0209,5000,376700,76,6235,HWUNR-5,RD,1,2021,0,376700,376700,200000,2014-12-19,,,5000,376700,14:52:09,545
208,47 GOOSE POND RD,401/  19/  /  / ,401,19,  ,  2430/0042,323000,323000,1.2,1010,SINGLE FAM MDL01,RD,1,2021,180600,142400,323000,0,1999-11-02,12000,1966-08-26,323000,323000,14:52:11,546
222,5 PELTON LN,401/  26/  /  / ,401,26,  ,  2421/0725,437800,437800,5.05,1010,SINGLE FAM MDL01,RD,1,2021,269100,168700,437800,227500,1999-09-28,46000,1995-10-10,437800,437800,14:52:16,547
102691,42 HARDSCRABBLE LN,415/  10/  /  / ,415,10,  ,  4573/ 775,1092900,1265100,35,1010,SINGLE FAM MDL01,RD,1,2021,791100,474000,1265100,0,2020-11-10,,,1092900,1265100,14:52:18,548
1061,216 BAKER HILL RD,410/  6/  /  / ,410,6,  ,  3971/0540,326400,326400,7.9,1061,ACESRYBLDG  MDL-01,RD,1,2021,132200,194200,326400,0,2013-04-18,320000,2009-02-02,326400,326400,14:52:20,549
1064,190 BAKER HILL RD,410/  9/  1000/  / ,410,9,1000,  2895/0200,692200,1013200,55.4,1010,SINGLE FAM MDL01,RD,1,2021,536700,476500,1013200,850000,2003-09-22,112942,1989-11-03,692200,1013200,14:52:22,550
1068,172 BAKER HILL RD,410/  10/  1000/  / ,410,10,1000,  4188/ 546,813500,956900,40.52,1010,SINGLE FAM MDL01,RD,1,2021,620900,336000,956900,0,2015-12-23,490000,1996-08-12,813500,956900,14:52:25,551
325,204 DARTMOUTH COLLEGE HY,402/  31/  /  / ,402,31,  ,  2338/0366,1001800,1001800,5.9,3560,PROF ASSOC,RD,1,2021,750700,251100,1001800,150000,1998-08-26,77500,1997-05-09,1001800,1001800,14:52:30,552
795,121 PINNACLE RD,407/  104/  /  / ,407,104,  ,  1475/0329,397200,397200,3.3,1010,SINGLE FAM MDL01,RD,1,2021,236000,161200,397200,0,,,,397200,397200,14:52:33,553
796,153 PINNACLE RD,407/  106/  /  / ,407,106,  ,  2211/0032,149500,149500,0.32,1010,SINGLE FAM MDL01,RD,1,2021,55500,94000,149500,0,1996-08-05,4000,1994-12-14,149500,149500,14:52:36,554
797,1 ORFORDVILLE RD,407/  107/  /  / ,407,107,  ,  4074/0134,750300,750300,5.1,1080,SFR/ACC UNIT,RD,1,2021,535400,214900,750300,440000,2014-08-04,,,750300,750300,14:52:38,555
798,11 ORFORDVILLE RD,407/  108/  /  / ,407,108,  ,  3834/0242,154000,462500,183,1060,AC LND IMP,RD,1,2021,5400,457100,462500,100000,2011-11-10,,,154000,462500,14:52:41,556
801,92 HIGHBRIDGE RD,407/  111/  /  / ,407,111,  ,  2572/0510,611500,1074800,107.82,1010,SINGLE FAM MDL01,RD,1,2021,395700,679100,1074800,260000,2001-07-23,100000,1992-04-29,611500,1074800,14:52:45,557
334,114 RIVER RD,402/  40/  /  / ,402,40,  ,  2095/0244,635200,778000,68.9,1010,SINGLE FAM MDL01,RD,1,2021,459600,318400,778000,110000,1994-06-15,50000,1973-12-31,635200,778000,14:52:47,558
336,11 MAPLE LN,402/  42/  /  / ,402,42,  ,  1614/0099,369000,369000,3.4,1010,SINGLE FAM MDL01,RD,1,2021,210700,158300,369000,26000,1986-08-13,,,369000,369000,14:52:50,559
339,48 SHOESTRAP RD,402/  45/  /  / ,402,45,  ,  3804/0607,293300,293300,0.95,1010,SINGLE FAM MDL01,RD,1,2021,153000,140300,293300,289000,2011-07-07,250000,2007-03-02,293300,293300,14:52:52,560
340,38 SHOESTRAP RD,402/  46/  /  / ,402,46,  ,  2328/0597,588200,588200,7.4,1010,SINGLE FAM MDL01,RD,1,2021,389200,199000,588200,310000,1998-07-14,180000,1989-07-07,588200,588200,14:52:55,561
341,30 SHOESTRAP RD,402/  47/  /  / ,402,47,  ,  4497/ 852,315400,315400,0.34,1090,MULTI HSES,RD,2,2021,191600,123800,315400,280000,2020-01-30,,,315400,315400,14:52:57,562
343,28 SHOESTRAP RD,402/  48/  /  / ,402,48,  ,  4060/0082,435600,435600,7,1010,SINGLE FAM MDL01,,1,2021,238400,197200,435600,385000,2014-06-04,287000,2003-01-22,435600,435600,14:53:00,563
344,16 SHOESTRAP RD,402/  49/  /  / ,402,49,  ,002772/0322,375000,770000,93,1010,SINGLE FAM MDL01,RD,1,2021,265500,504500,770000,0,2002-11-18,,,375000,770000,14:53:03,564
345,2 SHOESTRAP RD,402/  50/  /  / ,402,50,  ,  4120/0788,441600,441600,3.78,1010,SINGLE FAM MDL01,RD,1,2021,288300,153300,441600,274000,2015-04-13,13000,1959-07-06,441600,441600,14:53:07,565
346,155 DARTMOUTH COLLEGE HY,402/  51/  /  / ,402,51,  ,  3150/0794,416100,416100,0.87,904C,PRI SCHOOL  MDL-94,RD,1,2021,256900,159200,416100,100000,2005-06-10,30000,2002-08-30,416100,416100,14:53:09,566
355,215 DARTMOUTH COLLEGE HY,402/  57/  /  / ,402,57,  ,  2440/0567,330300,330300,122.4,9200,NON PROFIT  MDL-00,RD,1,2021,0,330300,330300,0,1999-07-30,6476,1992-08-11,330300,330300,14:53:10,567
348,173 DARTMOUTH COLLEGE HY,402/  53/  /  / ,402,53,  ,  3545/0975,436800,436800,3.18,1010,SINGLE FAM MDL01,RD,1,2021,287400,149400,436800,0,2008-08-29,251000,2003-10-30,436800,436800,14:53:12,568
349,183 DARTMOUTH COLLEGE HY,402/  54/  /  / ,402,54,  ,  1946/0430,102600,102600,37.3,9200,NON PROFIT  MDL-00,RD,1,2021,0,102600,102600,4000,1991-12-31,,,102600,102600,14:53:16,569
100542,85 DARTMOUTH COLLEGE HY #6010,401/  55/  601/  / ,401,55,601,  2619/0495,473800,473800,0,1021,CONDO NL  MDL-05,BD,1,2021,473800,0,473800,336000,2002-01-03,326500,2000-12-19,473800,473800,14:53:18,570
351,211 DARTMOUTH COLLEGE HY,402/  56/  /  / ,402,56,  , 00302/0580,433600,433600,3.1,1010,SINGLE FAM MDL01,RD,1,2021,284700,148900,433600,510000,2006-07-10,220000,1996-04-17,433600,433600,14:53:21,571
100543,85 DARTMOUTH COLLEGE HY #8010,401/  55/  801/  / ,401,55,801,  4385/0646,543400,543400,0,1021,CONDO NL  MDL-05,BD,1,2021,543400,0,543400,500000,2018-08-31,470000,2003-02-14,543400,543400,14:53:24,572
100562,85 DARTMOUTH COLLEGE HY #9010,401/  55/  901/  / ,401,55,901,  4281/0681,427400,427400,0,1021,CONDO NL  MDL-05,BD,2,2021,427400,0,427400,399000,2017-05-03,392000,2003-10-01,427400,427400,14:53:27,573
100563,85 DARTMOUTH COLLEGE HY #9020,401/  55/  902/  / ,401,55,902,  4366/0325,340300,340300,0,1021,CONDO NL  MDL-05,BD,1,2021,340300,0,340300,359000,2018-06-11,295000,2014-07-15,340300,340300,14:53:30,574
1127,239 GOOSE POND RD,410/  64/  /  / ,410,64,  ,  1467/0966,170400,354600,30,1060,AC LND IMP,RD,1,2021,50200,304400,354600,0,1983-04-04,,,170400,354600,14:53:32,575
1129,97 PICO RD,410/  66/  /  / ,410,66,  ,  4040/0176,100,107900,3.6,6335,OTUNR-5,RD,1,2021,0,107900,107900,0,2014-02-10,,,100,107900,14:53:35,576
1131,252 GOOSE POND RD,410/  68/  /  / ,410,68,  ,  3664/0236,173300,392300,64.37,1010,SINGLE FAM MDL01,RD,1,2021,54200,338100,392300,320000,2009-11-23,5500,1964-07-03,173300,392300,14:53:39,577
1132,240 GOOSE POND RD,410/  69/  /  / ,410,69,  ,  1467/0966,769500,1140200,79,1010,SINGLE FAM MDL01,RD,1,2021,605600,534600,1140200,0,1983-04-04,,,769500,1140200,14:53:43,578
1133,216 GOOSE POND RD,410/  70/  /  / ,410,70,  ,  3785/0429,232500,232500,6.7,1010,SINGLE FAM MDL01,RD,1,2021,121200,111300,232500,175500,2011-04-08,92000,1996-09-03,232500,232500,14:53:46,579
1137,176 GOOSE POND RD,410/  74/  /  / ,410,74,  ,  1553/0914,101500,101500,0.6,1030,MOBILE HOM  MDL-02,RD,1,2021,26500,75000,101500,25000,1985-07-23,,,101500,101500,14:53:49,580
1138,174 GOOSE POND RD,410/  75/  /  / ,410,75,  ,  3569/0737,86500,86500,0.17,1010,SINGLE FAM MDL01,RD,1,2021,40000,46500,86500,139000,2008-12-09,,,86500,86500,14:53:51,581
1140,321 BAKER HILL RD,410/  77/  /  / ,410,77,  ,  4178/ 499,418900,418900,2.89,1010,SINGLE FAM MDL01,RD,1,2021,275600,143300,418900,0,2015-12-15,288000,2004-01-15,418900,418900,14:53:55,582
1141,327 BAKER HILL RD,410/  78/  /  / ,410,78,  ,  4178/ 499,3300,3300,0.76,1320,RES ACLNUD,RD,1,2021,0,3300,3300,0,2015-12-15,288000,2004-01-15,3300,3300,14:53:57,583
1142,331 BAKER HILL RD,410/  79/  /  / ,410,79,  ,  4635/ 438,220100,220100,7.9,1030,MOBILE HOM  MDL-02,RD,1,2021,68200,151900,220100,2800,2021-05-25,146000,2013-06-28,220100,220100,14:54:00,584
1144,347 BAKER HILL RD,410/  80/  /  / ,410,80,  ,  4528/ 957,528900,646400,40.8,1010,SINGLE FAM MDL01,RD,1,2021,380000,266400,646400,606700,2020-06-19,526000,2017-11-14,528900,646400,14:54:02,585
1149,311 GOOSE POND RD,411/  4/  /  / ,411,4,  ,002672/0796,335600,441600,24,1010,SINGLE FAM MDL01,RD,1,2021,165700,275900,441600,2666,2002-05-24,184000,1997-07-15,335600,441600,14:54:05,586
1150,333 GOOSE POND RD,411/  5/  /  / ,411,5,  ,  4445/ 491,385800,385800,7.4,1010,SINGLE FAM MDL01,RD,1,2021,195100,190700,385800,375000,2019-06-25,360000,2010-12-17,385800,385800,14:54:06,587
850,88 POST POND LN,408/  13/  /  / ,408,13,  , ,185700,185700,0.31,1013,SFR WATER  MDL-01,RD,1,2021,33500,152200,185700,0,,,,185700,185700,14:54:11,588
851,86 POST POND LN,408/  14/  /  / ,408,14,  , ,48000,158000,36,1060,AC LND IMP,RD,1,2021,1500,156500,158000,0,,,,48000,158000,14:54:13,589
852,108 POST POND LN,408/  15/  /  / ,408,15,  ,  3497/0908,174600,174600,0.2,1013,SFR WATER  MDL-01,RD,1,2021,35100,139500,174600,107000,2008-03-11,,,174600,174600,14:54:15,590
853,110 POST POND LN,408/  16/  /  / ,408,16,  ,  3231/0744,204500,204500,0.15,1013,SFR WATER  MDL-01,RD,1,2021,79000,125500,204500,0,2005-12-06,,,204500,204500,14:54:18,591
855,114 POST POND LN,408/  18/  /  / ,408,18,  ,  4576/ 498,171600,171600,0.25,1013,SFR WATER  MDL-01,RD,1,2021,42800,128800,171600,175000,2020-11-18,45000,1997-06-27,171600,171600,14:54:22,592
858,60 MASA MOREY LN,408/  21/  /  / ,408,21,  ,  4383/0491,8700,290600,38.5,6516,FARMR-6,RD,1,2021,0,290600,290600,400000,2018-08-23,,,8700,290600,14:54:25,593
860,42 ORFORD RD,408/  23/  /  / ,408,23,  ,  3651/0923,7000,422400,76.4,6234,HWUNR-4,RD,1,2021,0,422400,422400,0,2009-09-28,,,7000,422400,14:54:26,594
861,24 ORFORD RD,408/  24/  /  / ,408,24,  ,  1965/0976,342600,342600,1.6,1010,SINGLE FAM MDL01,RD,1,2021,203600,139000,342600,0,1992-05-11,19000,1972-06-12,342600,342600,14:54:30,595
862,16 ORFORD RD,408/  25/  /  / ,408,25,  ,  1557/0186,1048600,1048600,8.97,920C,NON PROFIT  MDL-94,RD,1,2021,714500,334100,1048600,0,,,,1048600,1048600,14:54:34,596
863,21 SPRING HILL LN,408/  26/  /  / ,408,26,  ,  2253/ 229,300,165600,8.84,6335,OTUNR-5,RD,1,2021,0,165600,165600,835000,1997-05-30,10000,1997-01-31,300,165600,14:54:37,597
864,24 SPRING HILL LN,408/  27/  /  / ,408,27,  ,  2253/ 229,300,156600,8.74,6335,OTUNR-5,LCD,1,2021,0,156600,156600,835000,1997-05-30,10000,1997-01-31,300,156600,14:54:40,598
865,60 SPRING HILL LN,408/  28/  /  / ,408,28,  ,  2253/ 229,1142000,1281600,43.79,1010,SINGLE FAM MDL01,RD,1,2021,913800,367800,1281600,835000,1997-05-30,100000,1989-10-12,1142000,1281600,14:54:42,599
867,60 ROCKY HILL LN,408/  29/  /  / ,408,29,  ,  3826/0809,1697000,1873500,42.5,1090,MULTI HSES,RD,3,2021,1064900,808600,1873500,1500000,2011-10-13,925048,1991-08-14,1697000,1873500,14:54:46,600
868,45 DORCHESTER RD,408/  30/  /  / ,408,30,  ,  3522/0112,491800,583600,25.95,1010,SINGLE FAM MDL01,LCD,1,2021,314000,269600,583600,595000,2008-05-30,240000,1986-06-10,491800,583600,14:54:49,601
869,53 DORCHESTER RD,408/  31/  /  / ,408,31,  ,  4662/ 861,365300,365300,4.29,1010,SINGLE FAM MDL01,LCD,1,2021,209700,155600,365300,345000,2021-08-27,4000,1987-12-29,365300,365300,14:54:53,602
871,61 DORCHESTER RD,408/  33/  /  / ,408,33,  ,  4199/0453,548600,548600,7.7,1010,SINGLE FAM MDL01,RD,1,2021,367100,181500,548600,0,2016-04-13,55895,1989-12-06,548600,548600,14:54:55,603
872,63 DORCHESTER RD,408/  34/  /  / ,408,34,  ,  2090/0463,600600,687200,20.2,1090,MULTI HSES,RD,2,2021,397900,289300,687200,240000,1994-05-10,40000,1987-12-22,600600,687200,14:54:59,604
873,30 CITADEL LN,408/  35/  /  / ,408,35,  ,  4253/0813,841100,1313300,141,1090,MULTI HSES,RD,3,2021,525300,788000,1313300,825000,2017-01-19,,,841100,1313300,14:55:02,605
874,18 CITADEL LN,408/  36/  /  / ,408,36,  ,  4593/  84,446700,446700,9.4,1010,SINGLE FAM MDL01,RD,1,2021,146500,300200,446700,0,2021-01-11,394000,2019-07-24,446700,446700,14:55:07,606
876,57 FRANKLIN HILL RD,408/  38/  /  / ,408,38,  ,  4406/03301,451400,540400,16.85,1010,SINGLE FAM MDL01,RD,1,2021,187900,352500,540400,425000,2018-12-11,,,451400,540400,14:55:12,607
878,83 FRANKLIN HILL RD,408/  40/  /  / ,408,40,  ,  4526/ 612,662000,791700,16,1010,SINGLE FAM MDL01,RD,1,2021,325900,465800,791700,500000,2020-06-11,285000,1996-07-18,662000,791700,14:55:14,608
879,7 HORTON LN,408/  41/  /  / ,408,41,  ,  1090/0175,348000,401600,14.9,1010,SINGLE FAM MDL01,RD,1,2021,183200,218400,401600,0,,,,348000,401600,14:55:17,609
880,11 HORTON LN,408/  42/  /  / ,408,42,  ,  4217/0999,566000,608700,11.69,1010,SINGLE FAM MDL01,,1,2021,384400,224300,608700,0,2016-06-29,170000,2014-12-30,566000,608700,14:55:20,610
100265,207 ORFORD RD,407/  53/  2000/  / ,407,53,2000,  4385/0342,635000,635000,6.87,1010,SINGLE FAM MDL01,,1,2021,431900,203100,635000,520000,2018-08-30,115000,2004-04-29,635000,635000,14:55:24,611
100302,54 BAKER HILL RD,409/  81/  /  / ,409,81,  ,  3719/0681,469900,469900,4.13,1010,SINGLE FAM MDL01,SFR,1,2021,263600,206300,469900,379000,2010-07-30,62000,1993-05-17,469900,469900,14:55:28,612
959,173 DORCHESTER RD,409/  12/  2000/  / ,409,12,2000,  3700/0590,341700,341700,0.34,1010,SINGLE FAM MDL01,LCD,1,2021,229100,112600,341700,120000,2010-05-12,12381,1993-08-17,341700,341700,14:55:31,613
326,188 DARTMOUTH COLLEGE HY,402/  32/  /  / ,402,32,  ,002827/0527,507900,507900,2.26,1090,MULTI HSES,,2,2021,327800,180100,507900,474000,2003-05-29,248400,2002-10-03,507900,507900,14:55:33,614
327,180 DARTMOUTH COLLEGE HY,402/  33/  /  / ,402,33,  ,  4283/0905,397600,397600,4.3,1010,SINGLE FAM MDL01,RD,1,2021,244400,153200,397600,105000,2017-05-15,110000,2014-03-28,397600,397600,14:55:35,615
328,174 DARTMOUTH COLLEGE HY,402/  34/  /  / ,402,34,  ,  4519/0079,339800,339800,2.9,1010,SINGLE FAM MDL01,RD,2,2021,178800,161000,339800,0,2020-05-13,369000,2018-11-21,339800,339800,14:55:38,616
329,166 DARTMOUTH COLLEGE HY,402/  35/  /  / ,402,35,  ,  3489/0943,224000,224000,0.47,1010,SINGLE FAM MDL01,RD,1,2021,130800,93200,224000,200000,2008-02-08,125000,2006-12-07,224000,224000,14:55:41,617
330,156 DARTMOUTH COLLEGE HY,402/  36/  /  / ,402,36,  ,  1750/ 617,362000,429200,13.9,1010,SINGLE FAM MDL01,,1,2021,228000,201200,429200,48839,1988-07-15,,,362000,429200,14:55:45,618
331,150 DARTMOUTH COLLEGE HY,402/  37/  /  / ,402,37,  ,  2976/0847,194300,194300,1.5,1010,SINGLE FAM MDL01,RD,1,2021,62500,131800,194300,0,2004-04-05,10000,2004-03-01,194300,194300,14:55:48,619
333,39 SHOESTRAP RD (OLD DUMP),402/  39/  /  / ,402,39,  , ,15700,15700,1.8,9035,TOWN-PROP,RD,1,2021,0,15700,15700,0,,,,15700,15700,14:55:51,620
1151,349 GOOSE POND RD,411/  6/  /  / ,411,6,  ,  1448/0590,347500,347500,135,9000,US GOVT,RD,1,2021,0,347500,347500,0,,,,347500,347500,14:55:55,621
1152,371 GOOSE POND RD,411/  7/  /  / ,411,7,  , ,4800,311600,59.98,6334,OTUNR-4,RD,1,2021,0,311600,311600,0,,,,4800,311600,14:55:58,622
1154,354 GOOSE POND RD,411/  9/  /  / ,411,9,  ,  1418/0867,100400,100400,5.4,9000,US GOVT,RD,1,2021,0,100400,100400,0,,,,100400,100400,14:56:01,623
1155,334 GOOSE POND RD,411/  10/  /  / ,411,10,  ,  3765/0365,1100,217300,17,6235,HWUNR-5,RD,1,2021,0,217300,217300,0,2011-01-06,,,1100,217300,14:56:06,624
1156,322 GOOSE POND RD,411/  11/  /  / ,411,11,  ,  4123/0285,492800,564700,15,1010,SINGLE FAM MDL01,RD,1,2021,343100,221600,564700,0,2015-04-27,20500,1977-09-23,492800,564700,14:56:08,625
1157,310 GOOSE POND RD,411/  12/  /  / ,411,12,  ,  2549/0310,202200,255400,11.3,1010,SINGLE FAM MDL01,RD,1,2021,77200,178200,255400,0,2001-05-29,,,202200,255400,14:56:12,626
1158,290 GOOSE POND RD,411/  13/  /  / ,411,13,  ,  4182/ 565,4400,304500,37,6135,WPUNR-5,RD,1,2021,0,304500,304500,325000,2016-01-06,200000,2006-06-20,4400,304500,14:56:16,627
1163,330 GRAFTON TK,412/  2/  /  / ,412,2,  ,  4263/0357,3600,205000,55,6235,HWUNR-5,MFD,1,2021,0,205000,205000,0,2017-01-17,,,3600,205000,14:56:20,628
1164,280 GRAFTON TK,412/  3/  /  / ,412,3,  ,  3848/0046,102500,2792500,2076,6335,OTUNR-5,MFD,1,2021,0,2792500,2792500,0,2011-12-30,2150000,2006-09-06,102500,2792500,14:56:21,629
1166,107 GRAFTON TK,413/  2/  /  / ,413,2,  ,  2325/0588,337300,337300,7,1010,SINGLE FAM MDL01,ELD,1,2021,182400,154900,337300,85000,1998-07-01,,,337300,337300,14:56:24,630
1167,117 GRAFTON TK,413/  3/  /  / ,413,3,  ,  1459/0219,296600,296600,5.8,1010,SINGLE FAM MDL01,ELD,1,2021,154000,142600,296600,0,,,,296600,296600,14:56:28,631
1170,139 GRAFTON TK,413/  6/  /  / ,413,6,  ,  1661/ 695,433300,561400,27.3,1010,SINGLE FAM MDL01,ELD,1,2021,261600,299800,561400,100000,1987-04-16,,,433300,561400,14:56:31,632
1173,210 GRAFTON TPK,413/  9/  /  / ,413,9,  ,  1397/0757,182300,316600,66,1010,SINGLE FAM MDL01,ELD,1,2021,58600,258000,316600,0,,,,182300,316600,14:56:36,633
1177,21 TYLER HILL RD,413/  10/  /  / ,413,10,  ,  4068/ 0339,13700,324600,286,6232,HWUNR-2,MFD,1,2021,0,324600,324600,257467,2014-07-07,,,13700,324600,14:56:38,634
954,167 DORCHESTER RD,409/  10/  /  / ,409,10,  ,  3294/0105,290800,290800,0.82,1010,SINGLE FAM MDL01,,1,2021,134700,156100,290800,0,2006-06-08,120000,1996-09-13,290800,290800,14:56:40,635
955,169 DORCHESTER RD,409/  11/  /  / ,409,11,  ,  3566/0834,216000,216000,0.6,1010,SINGLE FAM MDL01,LCD,1,2021,91100,124900,216000,0,2008-11-21,100,1965-01-18,216000,216000,14:56:44,636
958,171 DORCHESTER RD,409/  12/  1000/  / ,409,12,1000,  3894/0396,420200,420200,0.45,1010,SINGLE FAM MDL01,LCD,1,2021,311600,108600,420200,390000,2012-06-26,160000,2010-04-30,420200,420200,14:56:46,637
782,37+51 PINNACLE RD,407/  96/  1100/  / ,407,96,1100,  2144/0358,1116800,1232100,43.1,1060,AC LND IMP,RD,2,2021,831100,401000,1232100,177000,1995-06-05,158000,1986-01-16,1116800,1232100,14:56:50,638
783,45 PINNACLE RD,407/  96/  1200/  / ,407,96,1200,  2173/0155,246900,246900,3.1,1010,SINGLE FAM MDL01,RD,1,2021,94200,152700,246900,130000,1995-12-13,125048,1992-07-01,246900,246900,14:56:52,639
784,39 PINNACLE RD,407/  96/  2000/  / ,407,96,2000,  4173/ 290,160600,160600,5.59,1060,AC LND IMP,RD,1,2021,11200,149400,160600,200000,2015-11-18,280000,1993-09-20,160600,160600,14:56:54,640
786,63 PINNACLE RD,407/  98/  /  / ,407,98,  ,  2612/0104,724200,867100,22,1010,SINGLE FAM MDL01,,2,2021,484200,382900,867100,2666,2001-12-14,170000,1988-08-22,724200,867100,14:56:58,641
788,75 PINNACLE RD,407/  100/  /  / ,407,100,  ,  4306/0019,292600,292600,5.1,1010,SINGLE FAM MDL01,RD,1,2021,136300,156300,292600,170000,2017-08-20,272533,2016-10-18,292600,292600,14:57:01,642
789,83 PINNACLE RD,407/  101/  /  / ,407,101,  ,  4397/0481,404100,496200,10.73,1010,SINGLE FAM MDL01,RD,1,2021,273500,222700,496200,425000,2018-10-26,84900,1986-04-16,404100,496200,14:57:05,643
792,91 PINNACLE RD,407/  102/  1000/  / ,407,102,1000,  4172/ 338,594300,594300,6.97,1010,SINGLE FAM MDL01,RD,1,2021,413000,181300,594300,0,2015-11-16,498000,2014-04-30,594300,594300,14:57:08,644
793,109 PINNACLE RD,407/  102/  2000/  / ,407,102,2000,002738/0560,2800,268100,37.78,6503,FARM-3,RD,1,2021,0,268100,268100,112533,2002-10-31,135800,1986-08-18,2800,268100,14:57:13,645
363,5 SLOAN LN,402/  65/  /  / ,402,65,  ,  4298/0564,519100,519100,0.66,1010,SINGLE FAM MDL01,RD,1,2021,391000,128100,519100,497266,2017-07-18,214000,2009-03-03,519100,519100,14:57:16,646
364,7 SLOAN LN,402/  66/  /  / ,402,66,  ,  1149/0325,212700,212700,0.33,1010,SINGLE FAM MDL01,RD,1,2021,114400,98300,212700,0,,,,212700,212700,14:57:20,647
365,19 SLOAN LN,402/  67/  /  / ,402,67,  ,  2294/0557,802300,1047800,48.48,1090,MULTI HSES,RD,2,2021,544900,502900,1047800,0,1998-01-16,225000,1981-06-05,802300,1047800,14:57:23,648
368,8 SLOAN LN,402/  70/  /  / ,402,70,  ,  3529/0108,354600,354600,0.51,1010,SINGLE FAM MDL01,RD,1,2021,242900,111700,354600,357666,2008-06-18,340000,2002-05-15,354600,354600,14:57:27,649
369,264 RIVER RD,402/  71/  /  / ,402,71,  ,  2238/0380,718000,923000,45.73,1010,SINGLE FAM MDL01,RD,1,2021,477100,445900,923000,90000,1997-02-04,,,718000,923000,14:57:30,650
370,240 RIVER RD,402/  72/  /  / ,402,72,  ,  2364/0244,312000,312000,58,9200,NON PROFIT  MDL-00,RD,1,2021,0,312000,312000,175000,1998-09-23,4000,1996-11-11,312000,312000,14:57:32,651
